k_dropped,true_ft,pred_ft,below_ft,error_ft,error_cm,image_id,camera
2,1.0,0.9949560993499785,1.0,-0.005043900650021471,-0.15373809181265444,C-M-0006-R.21-M1744-4.2024-07-25-11-54.NGGJK,C-M-0006-R.21-M1744-4
3,0.0,-0.00034564445294155214,3.0,-0.00034564445294155214,-0.01053524292565851,C-M-0006-R.21-M1744-4.2024-07-25-11-54.NGGJK,C-M-0006-R.21-M1744-4
3,1.0,1.0018867148397403,2.0,0.0018867148397403444,0.057507068315285695,C-M-0006-R.21-M1744-4.2024-07-25-11-54.NGGJK,C-M-0006-R.21-M1744-4
3,2.0,2.0038706348464586,1.0,0.003870634846458554,0.11797695012005673,C-M-0006-R.21-M1744-4.2024-07-25-11-54.NGGJK,C-M-0006-R.21-M1744-4
1,0.0,-0.011796734468397815,1.0,-0.011796734468397815,-0.3595644665967654,C-M-0006-R.21-M1744-4.2024-07-26-11-55.NGGJK,C-M-0006-R.21-M1744-4
2,0.0,-0.022471844651553274,2.0,-0.022471844651553274,-0.6849418249793439,C-M-0006-R.21-M1744-4.2024-07-26-11-55.NGGJK,C-M-0006-R.21-M1744-4
2,1.0,0.9916339447060674,1.0,-0.00836605529393264,-0.25499736535906686,C-M-0006-R.21-M1744-4.2024-07-26-11-55.NGGJK,C-M-0006-R.21-M1744-4
3,0.0,-0.022180215943082938,3.0,-0.022180215943082938,-0.6760529819451679,C-M-0006-R.21-M1744-4.2024-07-26-11-55.NGGJK,C-M-0006-R.21-M1744-4
3,1.0,0.9918190529759725,2.0,-0.008180947024027496,-0.24935526529235807,C-M-0006-R.21-M1744-4.2024-07-26-11-55.NGGJK,C-M-0006-R.21-M1744-4
3,2.0,2.0001243472266914,1.0,0.00012434722669141252,0.0037901034695542535,C-M-0006-R.21-M1744-4.2024-07-26-11-55.NGGJK,C-M-0006-R.21-M1744-4
1,0.0,-0.021405122585315794,1.0,-0.021405122585315794,-0.6524281364004254,C-M-0006-R.21-M1744-4.2024-07-27-11-54.NGGJK,C-M-0006-R.21-M1744-4
2,0.0,-0.02118503482631014,2.0,-0.02118503482631014,-0.6457198615059331,C-M-0006-R.21-M1744-4.2024-07-27-11-54.NGGJK,C-M-0006-R.21-M1744-4
2,1.0,1.0001477303096384,1.0,0.00014773030963843858,0.004502819837779608,C-M-0006-R.21-M1744-4.2024-07-27-11-54.NGGJK,C-M-0006-R.21-M1744-4
3,0.0,-0.05072638253231027,3.0,-0.05072638253231027,-1.546140139584817,C-M-0006-R.21-M1744-4.2024-07-27-11-54.NGGJK,C-M-0006-R.21-M1744-4
3,1.0,0.9825888713735363,2.0,-0.017411128626463657,-0.5306912005346123,C-M-0006-R.21-M1744-4.2024-07-27-11-54.NGGJK,C-M-0006-R.21-M1744-4
3,2.0,1.9901862523058351,1.0,-0.009813747694164876,-0.2991230297181454,C-M-0006-R.21-M1744-4.2024-07-27-11-54.NGGJK,C-M-0006-R.21-M1744-4
1,0.0,-0.021722168951854307,1.0,-0.021722168951854307,-0.6620917096525193,C-M-0006-R.21-M1744-4.2024-07-28-11-54.NGGJK,C-M-0006-R.21-M1744-4
2,0.0,-0.028118119843137928,2.0,-0.028118119843137928,-0.8570402928188441,C-M-0006-R.21-M1744-4.2024-07-28-11-54.NGGJK,C-M-0006-R.21-M1744-4
2,1.0,0.9950026107368121,1.0,-0.004997389263187935,-0.15232042474196825,C-M-0006-R.21-M1744-4.2024-07-28-11-54.NGGJK,C-M-0006-R.21-M1744-4
3,0.0,-0.05192165336592139,3.0,-0.05192165336592139,-1.582571994593284,C-M-0006-R.21-M1744-4.2024-07-28-11-54.NGGJK,C-M-0006-R.21-M1744-4
3,1.0,0.979967646312729,2.0,-0.020032353687270965,-0.6105861403880191,C-M-0006-R.21-M1744-4.2024-07-28-11-54.NGGJK,C-M-0006-R.21-M1744-4
3,2.0,1.9898991469080305,1.0,-0.010100853091969508,-0.30787400224323064,C-M-0006-R.21-M1744-4.2024-07-28-11-54.NGGJK,C-M-0006-R.21-M1744-4
1,0.0,-0.037048711326827494,1.0,-0.037048711326827494,-1.129244721241702,C-M-0006-R.21-M1744-4.2024-07-29-11-54.NGGJK,C-M-0006-R.21-M1744-4
2,0.0,-0.029418595936074255,2.0,-0.029418595936074255,-0.8966788041315433,C-M-0006-R.21-M1744-4.2024-07-29-11-54.NGGJK,C-M-0006-R.21-M1744-4
2,1.0,1.005933624903382,1.0,0.0059336249033818955,0.18085688705508018,C-M-0006-R.21-M1744-4.2024-07-29-11-54.NGGJK,C-M-0006-R.21-M1744-4
3,0.0,-0.04438412539967692,3.0,-0.04438412539967692,-1.3528281421821526,C-M-0006-R.21-M1744-4.2024-07-29-11-54.NGGJK,C-M-0006-R.21-M1744-4
3,1.0,0.9965349745147218,2.0,-0.0034650254852781615,-0.10561397679127836,C-M-0006-R.21-M1744-4.2024-07-29-11-54.NGGJK,C-M-0006-R.21-M1744-4
3,2.0,1.993646430063973,1.0,-0.0063535699360270925,-0.1936568116501058,C-M-0006-R.21-M1744-4.2024-07-29-11-54.NGGJK,C-M-0006-R.21-M1744-4
1,0.0,0.0004914249829132052,1.0,0.0004914249829132052,0.014978633479194495,C-M-0006-R.21-M1744-4.2024-07-30-11-55.NGGJK,C-M-0006-R.21-M1744-4
2,0.0,0.008590588264718582,2.0,0.008590588264718582,0.2618411303086224,C-M-0006-R.21-M1744-4.2024-07-30-11-55.NGGJK,C-M-0006-R.21-M1744-4
2,1.0,1.0045360301614321,1.0,0.004536030161432114,0.13825819932045083,C-M-0006-R.21-M1744-4.2024-07-30-11-55.NGGJK,C-M-0006-R.21-M1744-4
1,0.0,-0.06296815808637857,1.0,-0.06296815808637857,-1.9192694584728187,C-M-0006-R.21-M1744-4.2024-07-31-11-55.NGGJK,C-M-0006-R.21-M1744-4
2,0.0,-0.024644283393102522,2.0,-0.024644283393102522,-0.7511577578217649,C-M-0006-R.21-M1744-4.2024-07-31-11-55.NGGJK,C-M-0006-R.21-M1744-4
2,1.0,1.0295274300876205,1.0,0.029527430087620488,0.8999960690706724,C-M-0006-R.21-M1744-4.2024-07-31-11-55.NGGJK,C-M-0006-R.21-M1744-4
3,0.0,-0.01886691326753898,3.0,-0.01886691326753898,-0.5750635163945881,C-M-0006-R.21-M1744-4.2024-07-31-11-55.NGGJK,C-M-0006-R.21-M1744-4
3,1.0,1.0331210319465505,2.0,0.03312103194655047,1.0095290537308583,C-M-0006-R.21-M1744-4.2024-07-31-11-55.NGGJK,C-M-0006-R.21-M1744-4
3,2.0,2.0024586229322123,1.0,0.0024586229322123287,0.07493882697383178,C-M-0006-R.21-M1744-4.2024-07-31-11-55.NGGJK,C-M-0006-R.21-M1744-4
1,0.0,-0.019237078130654707,1.0,-0.019237078130654707,-0.5863461414223555,C-M-0006-R.21-M1744-4.2024-08-01-11-55.NGGJK,C-M-0006-R.21-M1744-4
2,0.0,-0.024755129236771967,2.0,-0.024755129236771967,-0.7545363391368096,C-M-0006-R.21-M1744-4.2024-08-01-11-55.NGGJK,C-M-0006-R.21-M1744-4
2,1.0,0.9956869563062631,1.0,-0.004313043693736862,-0.13146157178509957,C-M-0006-R.21-M1744-4.2024-08-01-11-55.NGGJK,C-M-0006-R.21-M1744-4
3,0.0,-0.043269332747538906,3.0,-0.043269332747538906,-1.3188492621449859,C-M-0006-R.21-M1744-4.2024-08-01-11-55.NGGJK,C-M-0006-R.21-M1744-4
3,1.0,0.9839806240988139,2.0,-0.016019375901186073,-0.4882705774681515,C-M-0006-R.21-M1744-4.2024-08-01-11-55.NGGJK,C-M-0006-R.21-M1744-4
3,2.0,1.9921365116018457,1.0,-0.007863488398154317,-0.2396791263757436,C-M-0006-R.21-M1744-4.2024-08-01-11-55.NGGJK,C-M-0006-R.21-M1744-4
1,0.0,0.3489957648856045,1.0,0.3489957648856045,10.637390913713226,C-M-0006-R.21-M1744-4.2024-08-02-11-26.NGGJK,C-M-0006-R.21-M1744-4
2,0.0,0.9115065060439074,2.0,0.9115065060439074,27.782718304218296,C-M-0006-R.21-M1744-4.2024-08-02-11-26.NGGJK,C-M-0006-R.21-M1744-4
2,1.0,1.3994049645971929,1.0,0.3994049645971929,12.17386332092244,C-M-0006-R.21-M1744-4.2024-08-02-11-26.NGGJK,C-M-0006-R.21-M1744-4
1,0.0,-0.008905615694495482,1.0,-0.008905615694495482,-0.2714431663682223,C-M-0006-R.21-M1744-4.2024-08-04-11-56.NGGJK,C-M-0006-R.21-M1744-4
2,0.0,-0.01592427196477347,2.0,-0.01592427196477347,-0.4853718094862954,C-M-0006-R.21-M1744-4.2024-08-04-11-56.NGGJK,C-M-0006-R.21-M1744-4
2,1.0,0.9960938404710875,1.0,-0.0039061595289124895,-0.11905974244125268,C-M-0006-R.21-M1744-4.2024-08-04-11-56.NGGJK,C-M-0006-R.21-M1744-4
1,0.0,-0.05188323771483742,1.0,-0.05188323771483742,-1.5814010855482445,C-M-0006-R.21-M1744-4.2024-08-05-11-55.NGGJK,C-M-0006-R.21-M1744-4
2,0.0,-0.011516607706688367,2.0,-0.011516607706688367,-0.3510262028998614,C-M-0006-R.21-M1744-4.2024-08-05-11-55.NGGJK,C-M-0006-R.21-M1744-4
2,1.0,1.0312556273485443,1.0,0.03125562734854426,0.952671521583629,C-M-0006-R.21-M1744-4.2024-08-05-11-55.NGGJK,C-M-0006-R.21-M1744-4
3,0.0,-0.024465050124427807,3.0,-0.024465050124427807,-0.7456947277925595,C-M-0006-R.21-M1744-4.2024-08-05-11-55.NGGJK,C-M-0006-R.21-M1744-4
3,1.0,1.023173363990223,2.0,0.02317336399022296,0.7063241344219959,C-M-0006-R.21-M1744-4.2024-08-05-11-55.NGGJK,C-M-0006-R.21-M1744-4
3,2.0,1.9944747751294354,1.0,-0.005525224870564616,-0.1684088540548095,C-M-0006-R.21-M1744-4.2024-08-05-11-55.NGGJK,C-M-0006-R.21-M1744-4
1,0.0,0.2915333320335789,1.0,0.2915333320335789,8.885935960383485,C-M-0006-R.21-M1744-4.2024-08-06-11-26.NGGJK,C-M-0006-R.21-M1744-4
2,0.0,0.38495772053174204,2.0,0.38495772053174204,11.733511321807498,C-M-0006-R.21-M1744-4.2024-08-06-11-26.NGGJK,C-M-0006-R.21-M1744-4
2,1.0,1.0707213515133833,1.0,0.07072135151338332,2.155586794127924,C-M-0006-R.21-M1744-4.2024-08-06-11-26.NGGJK,C-M-0006-R.21-M1744-4
3,0.0,1.0639651527384288,3.0,1.0639651527384288,32.42965785546731,C-M-0006-R.21-M1744-4.2024-08-06-11-26.NGGJK,C-M-0006-R.21-M1744-4
3,1.0,1.5481861336806042,2.0,0.5481861336806042,16.708713354584816,C-M-0006-R.21-M1744-4.2024-08-06-11-26.NGGJK,C-M-0006-R.21-M1744-4
3,2.0,2.2780806536054765,1.0,0.2780806536054765,8.475898321894924,C-M-0006-R.21-M1744-4.2024-08-06-11-26.NGGJK,C-M-0006-R.21-M1744-4
1,0.0,-0.03418890673716996,1.0,-0.03418890673716996,-1.0420778773489405,C-M-0006-R.21-M1744-4.2024-08-07-11-56.NGGJK,C-M-0006-R.21-M1744-4
2,0.0,-0.06698204117200979,2.0,-0.06698204117200979,-2.041612614922858,C-M-0006-R.21-M1744-4.2024-08-07-11-56.NGGJK,C-M-0006-R.21-M1744-4
2,1.0,0.9746082980556006,1.0,-0.025391701944399436,-0.7739390752652948,C-M-0006-R.21-M1744-4.2024-08-07-11-56.NGGJK,C-M-0006-R.21-M1744-4
3,0.0,-0.0470810583158161,3.0,-0.0470810583158161,-1.4350306574660747,C-M-0006-R.21-M1744-4.2024-08-07-11-56.NGGJK,C-M-0006-R.21-M1744-4
3,1.0,0.9871349866136602,2.0,-0.01286501338633983,-0.392125608015638,C-M-0006-R.21-M1744-4.2024-08-07-11-56.NGGJK,C-M-0006-R.21-M1744-4
3,2.0,2.0083466622880906,1.0,0.008346662288090556,0.2544062665410002,C-M-0006-R.21-M1744-4.2024-08-07-11-56.NGGJK,C-M-0006-R.21-M1744-4
1,0.0,-0.10240819439292669,1.0,-0.10240819439292669,-3.1214017650964054,C-M-0006-R.21-M1744-4.2024-08-08-11-32.NGGJK,C-M-0006-R.21-M1744-4
2,0.0,-0.09451470361395257,2.0,-0.09451470361395257,-2.8808081661532747,C-M-0006-R.21-M1744-4.2024-08-08-11-32.NGGJK,C-M-0006-R.21-M1744-4
2,1.0,1.0041675518855957,1.0,0.0041675518855956994,0.12702698147295693,C-M-0006-R.21-M1744-4.2024-08-08-11-32.NGGJK,C-M-0006-R.21-M1744-4
1,0.0,-0.011456492380581138,1.0,-0.011456492380581138,-0.3491938877601131,C-M-0006-R.21-M1744-4.2024-08-09-11-01.NGGJK,C-M-0006-R.21-M1744-4
2,0.0,0.004544782180888974,2.0,0.004544782180888974,0.13852496087349592,C-M-0006-R.21-M1744-4.2024-08-09-11-01.NGGJK,C-M-0006-R.21-M1744-4
2,1.0,1.0089053516745452,1.0,0.008905351674545203,0.2714351190401378,C-M-0006-R.21-M1744-4.2024-08-09-11-01.NGGJK,C-M-0006-R.21-M1744-4
1,0.0,0.023715893899388125,1.0,0.023715893899388125,0.7228604460533501,C-M-0013-L.23-M1619-4_M1619-8.2024-06-28-11-32.NH888,C-M-0013-L.23-M1619-4_M1619-8
2,0.0,0.032582516032523164,2.0,0.032582516032523164,0.993115088671306,C-M-0013-L.23-M1619-4_M1619-8.2024-06-28-11-32.NH888,C-M-0013-L.23-M1619-4_M1619-8
2,1.0,1.0157361353273837,1.0,0.015736135327383716,0.4796374047786557,C-M-0013-L.23-M1619-4_M1619-8.2024-06-28-11-32.NH888,C-M-0013-L.23-M1619-4_M1619-8
3,0.0,0.04093150685831795,3.0,0.04093150685831795,1.2475923290415312,C-M-0013-L.23-M1619-4_M1619-8.2024-06-28-11-32.NH888,C-M-0013-L.23-M1619-4_M1619-8
3,1.0,1.0224317963059504,2.0,0.02243179630595038,0.6837211514053676,C-M-0013-L.23-M1619-4_M1619-8.2024-06-28-11-32.NH888,C-M-0013-L.23-M1619-4_M1619-8
3,2.0,2.0111273912129817,1.0,0.011127391212981674,0.33916288417168144,C-M-0013-L.23-M1619-4_M1619-8.2024-06-28-11-32.NH888,C-M-0013-L.23-M1619-4_M1619-8
1,0.0,0.009607546455218994,1.0,0.009607546455218994,0.29283801595507497,C-M-0013-L.23-M1619-4_M1619-8.2024-06-29-11-33.NH888,C-M-0013-L.23-M1619-4_M1619-8
2,0.0,0.02065129235610465,2.0,0.02065129235610465,0.6294513910140698,C-M-0013-L.23-M1619-4_M1619-8.2024-06-29-11-33.NH888,C-M-0013-L.23-M1619-4_M1619-8
2,1.0,1.0196131257512444,1.0,0.01961312575124441,0.5978080728979296,C-M-0013-L.23-M1619-4_M1619-8.2024-06-29-11-33.NH888,C-M-0013-L.23-M1619-4_M1619-8
3,0.0,0.034162757745179295,3.0,0.034162757745179295,1.0412808560730649,C-M-0013-L.23-M1619-4_M1619-8.2024-06-29-11-33.NH888,C-M-0013-L.23-M1619-4_M1619-8
3,1.0,1.0304158366356693,2.0,0.03041583663566927,0.9270747006551994,C-M-0013-L.23-M1619-4_M1619-8.2024-06-29-11-33.NH888,C-M-0013-L.23-M1619-4_M1619-8
3,2.0,2.018036326312827,1.0,0.018036326312826922,0.5497472260149646,C-M-0013-L.23-M1619-4_M1619-8.2024-06-29-11-33.NH888,C-M-0013-L.23-M1619-4_M1619-8
1,0.0,-0.11824353257785071,1.0,-0.11824353257785071,-3.60406287297289,C-M-0013-L.23-M1619-4_M1619-8.2024-06-30-11-33.NH888,C-M-0013-L.23-M1619-4_M1619-8
2,0.0,-0.5663538025234292,2.0,-0.5663538025234292,-17.26246390091412,C-M-0013-L.23-M1619-4_M1619-8.2024-06-30-11-33.NH888,C-M-0013-L.23-M1619-4_M1619-8
2,1.0,0.6732008673283946,1.0,-0.32679913267160543,-9.960837563830534,C-M-0013-L.23-M1619-4_M1619-8.2024-06-30-11-33.NH888,C-M-0013-L.23-M1619-4_M1619-8
3,0.0,-0.5487115481467376,3.0,-0.5487115481467376,-16.724727987512562,C-M-0013-L.23-M1619-4_M1619-8.2024-06-30-11-33.NH888,C-M-0013-L.23-M1619-4_M1619-8
3,1.0,0.6865348164070688,2.0,-0.3134651835929312,-9.554418795912543,C-M-0013-L.23-M1619-4_M1619-8.2024-06-30-11-33.NH888,C-M-0013-L.23-M1619-4_M1619-8
3,2.0,2.0175359040132674,1.0,0.017535904013267434,0.5344943543243914,C-M-0013-L.23-M1619-4_M1619-8.2024-06-30-11-33.NH888,C-M-0013-L.23-M1619-4_M1619-8
1,0.0,-0.010567641251334109,1.0,-0.010567641251334109,-0.3221017053406636,C-M-0013-L.23-M1619-4_M1619-8.2024-07-01-11-47.NH888,C-M-0013-L.23-M1619-4_M1619-8
2,0.0,-0.01499538687900603,2.0,-0.01499538687900603,-0.45705939207210383,C-M-0013-L.23-M1619-4_M1619-8.2024-07-01-11-47.NH888,C-M-0013-L.23-M1619-4_M1619-8
2,1.0,0.9936681027756405,1.0,-0.006331897224359451,-0.19299622739847605,C-M-0013-L.23-M1619-4_M1619-8.2024-07-01-11-47.NH888,C-M-0013-L.23-M1619-4_M1619-8
3,0.0,-0.03851628298526855,3.0,-0.03851628298526855,-1.1739763053909855,C-M-0013-L.23-M1619-4_M1619-8.2024-07-01-11-47.NH888,C-M-0013-L.23-M1619-4_M1619-8
3,1.0,0.9757331130381065,2.0,-0.024266886961893497,-0.7396547145985138,C-M-0013-L.23-M1619-4_M1619-8.2024-07-01-11-47.NH888,C-M-0013-L.23-M1619-4_M1619-8
3,2.0,1.976297856241243,1.0,-0.02370214375875701,-0.7224413417669137,C-M-0013-L.23-M1619-4_M1619-8.2024-07-01-11-47.NH888,C-M-0013-L.23-M1619-4_M1619-8
1,0.0,0.29127031350544663,1.0,0.29127031350544663,8.877919155646014,C-M-0013-L.23-M1619-4_M1619-8.2024-07-02-11-47.NH888,C-M-0013-L.23-M1619-4_M1619-8
2,0.0,0.2956044752429443,2.0,0.2956044752429443,9.010024405404943,C-M-0013-L.23-M1619-4_M1619-8.2024-07-02-11-47.NH888,C-M-0013-L.23-M1619-4_M1619-8
2,1.0,1.0086839938493029,1.0,0.008683993849302851,0.2646881325267509,C-M-0013-L.23-M1619-4_M1619-8.2024-07-02-11-47.NH888,C-M-0013-L.23-M1619-4_M1619-8
3,0.0,0.2902712758629939,3.0,0.2902712758629939,8.847468488304054,C-M-0013-L.23-M1619-4_M1619-8.2024-07-02-11-47.NH888,C-M-0013-L.23-M1619-4_M1619-8
3,1.0,1.004112380717781,2.0,0.004112380717780972,0.12534536427796403,C-M-0013-L.23-M1619-4_M1619-8.2024-07-02-11-47.NH888,C-M-0013-L.23-M1619-4_M1619-8
3,2.0,1.9919396462702914,1.0,-0.008060353729708591,-0.24567958168151788,C-M-0013-L.23-M1619-4_M1619-8.2024-07-02-11-47.NH888,C-M-0013-L.23-M1619-4_M1619-8
1,0.0,0.0030891801245258917,1.0,0.0030891801245258917,0.09415821019554918,C-M-0013-L.23-M1619-4_M1619-8.2024-07-03-11-48.NH888,C-M-0013-L.23-M1619-4_M1619-8
2,0.0,0.016833559051383968,2.0,0.016833559051383968,0.5130868798861834,C-M-0013-L.23-M1619-4_M1619-8.2024-07-03-11-48.NH888,C-M-0013-L.23-M1619-4_M1619-8
2,1.0,1.0243566157754764,1.0,0.02435661577547643,0.7423896488365216,C-M-0013-L.23-M1619-4_M1619-8.2024-07-03-11-48.NH888,C-M-0013-L.23-M1619-4_M1619-8
3,0.0,0.01414782026437379,3.0,0.01414782026437379,0.43122556165811315,C-M-0013-L.23-M1619-4_M1619-8.2024-07-03-11-48.NH888,C-M-0013-L.23-M1619-4_M1619-8
3,1.0,1.0222147327723137,2.0,0.022214732772313672,0.6771050549001207,C-M-0013-L.23-M1619-4_M1619-8.2024-07-03-11-48.NH888,C-M-0013-L.23-M1619-4_M1619-8
3,2.0,1.9964395080884876,1.0,-0.00356049191151242,-0.10852379346289856,C-M-0013-L.23-M1619-4_M1619-8.2024-07-03-11-48.NH888,C-M-0013-L.23-M1619-4_M1619-8
1,0.0,0.02868365122840911,1.0,0.02868365122840911,0.8742776894419096,C-M-0013-L.23-M1619-4_M1619-8.2024-07-04-11-45.NH888,C-M-0013-L.23-M1619-4_M1619-8
2,0.0,0.02989527754684659,2.0,0.02989527754684659,0.9112080596278841,C-M-0013-L.23-M1619-4_M1619-8.2024-07-04-11-45.NH888,C-M-0013-L.23-M1619-4_M1619-8
2,1.0,1.0018910659114428,1.0,0.0018910659114428352,0.05763968898077762,C-M-0013-L.23-M1619-4_M1619-8.2024-07-04-11-45.NH888,C-M-0013-L.23-M1619-4_M1619-8
3,0.0,0.03412507798009292,3.0,0.03412507798009292,1.0401323768332322,C-M-0013-L.23-M1619-4_M1619-8.2024-07-04-11-45.NH888,C-M-0013-L.23-M1619-4_M1619-8
3,1.0,1.005201032383165,2.0,0.0052010323831650496,0.15852746703887072,C-M-0013-L.23-M1619-4_M1619-8.2024-07-04-11-45.NH888,C-M-0013-L.23-M1619-4_M1619-8
3,2.0,2.0047642942892003,1.0,0.004764294289200333,0.14521568993482614,C-M-0013-L.23-M1619-4_M1619-8.2024-07-04-11-45.NH888,C-M-0013-L.23-M1619-4_M1619-8
1,0.0,0.263032583953688,1.0,0.263032583953688,8.017233158908411,C-M-0013-L.23-M1619-4_M1619-8.2024-07-05-11-46.NH888,C-M-0013-L.23-M1619-4_M1619-8
2,0.0,0.4012680153336964,2.0,0.4012680153336964,12.230649107371066,C-M-0013-L.23-M1619-4_M1619-8.2024-07-05-11-46.NH888,C-M-0013-L.23-M1619-4_M1619-8
2,1.0,1.220285264866639,1.0,0.2202852648666389,6.714294873135154,C-M-0013-L.23-M1619-4_M1619-8.2024-07-05-11-46.NH888,C-M-0013-L.23-M1619-4_M1619-8
3,0.0,0.36783310637506966,3.0,0.36783310637506966,11.211553082312124,C-M-0013-L.23-M1619-4_M1619-8.2024-07-05-11-46.NH888,C-M-0013-L.23-M1619-4_M1619-8
3,1.0,1.193748275919442,2.0,0.193748275919442,5.905447450024592,C-M-0013-L.23-M1619-4_M1619-8.2024-07-05-11-46.NH888,C-M-0013-L.23-M1619-4_M1619-8
3,2.0,1.9624576394294826,1.0,-0.03754236057051741,-1.1442911501893707,C-M-0013-L.23-M1619-4_M1619-8.2024-07-05-11-46.NH888,C-M-0013-L.23-M1619-4_M1619-8
1,0.0,-0.10703108627794666,1.0,-0.10703108627794666,-3.2623075097518144,C-M-0013-L.23-M1619-4_M1619-8.2024-07-06-11-46.NH888,C-M-0013-L.23-M1619-4_M1619-8
2,0.0,0.08269529022972348,2.0,0.08269529022972348,2.5205524462019717,C-M-0013-L.23-M1619-4_M1619-8.2024-07-06-11-46.NH888,C-M-0013-L.23-M1619-4_M1619-8
2,1.0,1.2748680905504273,1.0,0.27486809055042727,8.377979399977024,C-M-0013-L.23-M1619-4_M1619-8.2024-07-06-11-46.NH888,C-M-0013-L.23-M1619-4_M1619-8
3,0.0,0.05399862973467941,3.0,0.05399862973467941,1.6458782343130283,C-M-0013-L.23-M1619-4_M1619-8.2024-07-06-11-46.NH888,C-M-0013-L.23-M1619-4_M1619-8
3,1.0,1.254229121478659,2.0,0.25422912147865895,7.748903622669525,C-M-0013-L.23-M1619-4_M1619-8.2024-07-06-11-46.NH888,C-M-0013-L.23-M1619-4_M1619-8
3,2.0,1.9702437085533004,1.0,-0.029756291446699557,-0.9069717632954025,C-M-0013-L.23-M1619-4_M1619-8.2024-07-06-11-46.NH888,C-M-0013-L.23-M1619-4_M1619-8
1,0.0,-0.02247654126669169,1.0,-0.02247654126669169,-0.6850849778087627,C-M-0013-L.23-M1619-4_M1619-8.2024-07-07-11-46.NH888,C-M-0013-L.23-M1619-4_M1619-8
2,0.0,-0.041265701043021484,2.0,-0.041265701043021484,-1.257778567791295,C-M-0013-L.23-M1619-4_M1619-8.2024-07-07-11-46.NH888,C-M-0013-L.23-M1619-4_M1619-8
2,1.0,0.9772930856189102,1.0,-0.02270691438108985,-0.6921067503356186,C-M-0013-L.23-M1619-4_M1619-8.2024-07-07-11-46.NH888,C-M-0013-L.23-M1619-4_M1619-8
3,0.0,-0.053956417170646316,3.0,-0.053956417170646316,-1.6445915953612997,C-M-0013-L.23-M1619-4_M1619-8.2024-07-07-11-46.NH888,C-M-0013-L.23-M1619-4_M1619-8
3,1.0,0.9680283397934702,2.0,-0.03197166020652975,-0.9744962030950268,C-M-0013-L.23-M1619-4_M1619-8.2024-07-07-11-46.NH888,C-M-0013-L.23-M1619-4_M1619-8
3,2.0,1.989807977626379,1.0,-0.010192022373620935,-0.3106528419479661,C-M-0013-L.23-M1619-4_M1619-8.2024-07-07-11-46.NH888,C-M-0013-L.23-M1619-4_M1619-8
1,0.0,0.03448019316078627,1.0,0.03448019316078627,1.0509562875407656,C-M-0013-L.23-M1619-4_M1619-8.2024-07-08-11-46.NH888,C-M-0013-L.23-M1619-4_M1619-8
2,0.0,0.03608685321267642,2.0,0.03608685321267642,1.0999272859223772,C-M-0013-L.23-M1619-4_M1619-8.2024-07-08-11-46.NH888,C-M-0013-L.23-M1619-4_M1619-8
2,1.0,1.0028690941567147,1.0,0.0028690941567146577,0.08744998989666276,C-M-0013-L.23-M1619-4_M1619-8.2024-07-08-11-46.NH888,C-M-0013-L.23-M1619-4_M1619-8
3,0.0,0.044770982247191615,3.0,0.044770982247191615,1.3646195388944005,C-M-0013-L.23-M1619-4_M1619-8.2024-07-08-11-46.NH888,C-M-0013-L.23-M1619-4_M1619-8
3,1.0,1.0098626138312798,2.0,0.009862613831279843,0.3006124695774096,C-M-0013-L.23-M1619-4_M1619-8.2024-07-08-11-46.NH888,C-M-0013-L.23-M1619-4_M1619-8
3,2.0,2.0116289819715427,1.0,0.011628981971542718,0.35445137049262204,C-M-0013-L.23-M1619-4_M1619-8.2024-07-08-11-46.NH888,C-M-0013-L.23-M1619-4_M1619-8
1,0.0,0.05335533869644909,1.0,0.05335533869644909,1.6262707234677682,C-M-0013-L.23-M1619-4_M1619-8.2024-07-09-11-47.NH888,C-M-0013-L.23-M1619-4_M1619-8
2,0.0,0.04464828788935915,2.0,0.04464828788935915,1.3608798148676668,C-M-0013-L.23-M1619-4_M1619-8.2024-07-09-11-47.NH888,C-M-0013-L.23-M1619-4_M1619-8
2,1.0,0.9872629322178207,1.0,-0.012737067782179312,-0.38822582600082545,C-M-0013-L.23-M1619-4_M1619-8.2024-07-09-11-47.NH888,C-M-0013-L.23-M1619-4_M1619-8
3,0.0,0.03457183965169662,3.0,0.03457183965169662,1.053749672583713,C-M-0013-L.23-M1619-4_M1619-8.2024-07-09-11-47.NH888,C-M-0013-L.23-M1619-4_M1619-8
3,1.0,0.979444725155889,2.0,-0.020555274844111016,-0.6265247772485038,C-M-0013-L.23-M1619-4_M1619-8.2024-07-09-11-47.NH888,C-M-0013-L.23-M1619-4_M1619-8
3,2.0,1.989639848631119,1.0,-0.01036015136888091,-0.31577741372349016,C-M-0013-L.23-M1619-4_M1619-8.2024-07-09-11-47.NH888,C-M-0013-L.23-M1619-4_M1619-8
1,0.0,0.22160882966030548,1.0,0.22160882966030548,6.754637128046111,C-M-0013-L.23-M1619-4_M1619-8.2024-07-10-11-47.NH888,C-M-0013-L.23-M1619-4_M1619-8
2,0.0,0.3147234402757163,2.0,0.3147234402757163,9.592770459603834,C-M-0013-L.23-M1619-4_M1619-8.2024-07-10-11-47.NH888,C-M-0013-L.23-M1619-4_M1619-8
2,1.0,1.1753535635804104,1.0,0.17535356358041043,5.34477661793091,C-M-0013-L.23-M1619-4_M1619-8.2024-07-10-11-47.NH888,C-M-0013-L.23-M1619-4_M1619-8
